sub_id,session,run,red_idx,green_idx,value
MET021,2,4,6,1,0.87456975141556814
MET021,2,4,6,2,1.7097276464262059
MET021,2,4,6,3,1.4888592820700894
MET021,2,4,6,4,0.99850928516569437
MET021,2,4,6,5,1.2038457937510705
MET021,2,4,6,6,1.0170391914212995
MET021,2,4,6,7,0.96232839643083035
MET021,2,4,6,8,0.98164707583873623
MET021,2,4,6,9,1.1207958038357384
MET021,2,4,7,0,1.0328474478577483
MET021,2,4,7,1,1.6532146718582601
MET021,2,4,7,2,1.331729852313015
MET021,2,4,7,3,0.93812287731729416
MET021,2,4,7,4,1.3310466884235954
MET021,2,4,7,5,1.1233374405970309
MET021,2,4,7,6,1.1497970968301965
MET021,2,4,7,7,0.89287413790686665
MET021,2,4,7,8,1.0152232306525519
MET021,2,4,7,9,1.3336253770103159
MET021,2,4,8,0,1.6092713067349909
MET021,2,4,8,1,1.245470113389423
MET021,2,4,8,2,1.1103587502894834
MET021,2,4,8,3,1.214653797185882
MET021,2,4,8,4,1.2635417451152458
MET021,2,4,8,5,0.87950127897436892
MET021,2,4,8,6,0.81335673885878168
MET021,2,4,8,7,0.98960452723382597
MET021,2,4,8,8,1.197865287796803
MET021,2,4,8,9,0.93772897499873598
MET021,2,4,9,0,1.3675225198543763
MET021,2,4,9,1,1.0904300470660018
MET021,2,4,9,2,1.2648433946699058
MET021,2,4,9,3,0.84191103556708069
MET021,2,4,9,4,0.88842247631386262
MET021,2,4,9,5,0.91064589996871204
MET021,2,4,9,6,0.78479996685332676
MET021,2,4,9,7,1.2478999321422943
MET021,2,4,9,8,1.3666516426099591
MET021,2,4,9,9,1.0622468612290052
MET022,1,1,0,0,1.6363898118322999
MET022,1,1,0,1,1.7240246619697852
MET022,1,1,0,2,1.858408953226838
MET022,1,1,0,3,1.693239439160148
MET022,1,1,0,4,1.8010843441483804
MET022,1,1,0,5,1.7924221980810029
MET022,1,1,0,6,1.7509778226530022
MET022,1,1,0,7,1.7632545417416658
MET022,1,1,0,8,1.8944548792482463
MET022,1,1,0,9,1.3766342714308588
MET022,1,1,1,0,1.8180163792811177
MET022,1,1,1,1,1.4866415130242077
MET022,1,1,1,2,1.4959826237750624
MET022,1,1,1,3,1.8211841870674057
MET022,1,1,1,4,1.4761095967288671
MET022,1,1,1,5,1.6573906283733129
MET022,1,1,1,6,1.7202457899391634
MET022,1,1,1,7,1.612128629952859
MET022,1,1,1,8,1.3904524010596957
MET022,1,1,1,9,1.673099649496576
MET022,1,1,2,0,1.783495819260694
MET022,1,1,2,1,1.3942054710345817
MET022,1,1,2,2,1.3163028212440002
MET022,1,1,2,3,1.5661855833990943
MET022,1,1,2,4,1.2498111489240225
MET022,1,1,2,5,1.5312584001884488
MET022,1,1,2,6,1.3202268012467495
MET022,1,1,2,7,1.6575937619012908
MET022,1,1,2,8,1.3178971722698092
MET022,1,1,2,9,1.760983956204327
MET022,1,1,3,0,1.8190384927272936
MET022,1,1,3,1,1.6553702052438479
MET022,1,1,3,2,1.3554738806835511
MET022,1,1,3,3,1.2015619964925437
MET022,1,1,3,4,1.3214969835829331
MET022,1,1,3,5,1.0182568600256137
MET022,1,1,3,6,1.3482388481528242
MET022,1,1,3,7,0.9700643357162626
MET022,1,1,3,8,1.0432085981351946
MET022,1,1,3,9,1.3722562545887125
MET022,1,1,4,0,1.6409668761254956
MET022,1,1,4,1,1.6207719307121782
MET022,1,1,4,2,1.1439106727578932
MET022,1,1,4,3,1.6332366926774251
MET022,1,1,4,4,1.2875217119589175
MET022,1,1,4,5,0.94856520709865177
MET022,1,1,4,6,0.96959587038631645
MET022,1,1,4,7,0.9646214822162098
MET022,1,1,4,8,1.0280446360706219
MET022,1,1,4,9,0.87673011558692182
MET022,1,1,5,0,1.5620753959580136
MET022,1,1,5,1,0.98633338396840764
MET022,1,1,5,2,1.1422740886427702
MET022,1,1,5,3,1.2227092450415782
MET022,1,1,5,4,1.2669192856095559
MET022,1,1,5,5,0.89909394319653613
MET022,1,1,5,6,0.93700418389583839
MET022,1,1,5,7,1.0029177737163515
MET022,1,1,5,8,0.9527620054633732
MET022,1,1,5,9,1.0885014866071534
MET022,1,1,6,0,1.5331866464060149
MET022,1,1,6,1,1.5860431066227534
MET022,1,1,6,2,1.1511182923486136
MET022,1,1,6,3,1.3817959926956651
MET022,1,1,6,4,0.98798967185318398
MET022,1,1,6,5,1.0839492391701242
MET022,1,1,6,6,0.93582861377323356
MET022,1,1,6,7,0.77226979184187672
MET022,1,1,6,8,1.0945455561451931
MET022,1,1,6,9,0.69969928320695851
MET022,1,1,7,0,1.5666757961623108
MET022,1,1,7,1,1.2602124215623449
MET022,1,1,7,2,1.3778077778125899
MET022,1,1,7,3,1.4501411521583407
MET022,1,1,7,4,1.1330117126703765
MET022,1,1,7,5,0.61852014603673955
MET022,1,1,7,6,0.89744604320333388
MET022,1,1,7,7,1.2362373643490805
MET022,1,1,7,8,0.74910758671949207
MET022,1,1,7,9,1.1814773000927636
MET022,1,1,8,0,1.2243423607850219
MET022,1,1,8,1,0.87364056104583576
MET022,1,1,8,2,1.2439931415413381
MET022,1,1,8,3,1.100482220122069
MET022,1,1,8,4,1.350099306788676
MET022,1,1,8,5,1.4159974897353025
MET022,1,1,8,6,0.94215694089062485
MET022,1,1,8,7,1.0718330213765941
MET022,1,1,8,8,1.7098526245437855
MET022,1,1,8,9,0.78320381099016412
MET022,1,1,9,0,1.2958434129238925
MET022,1,1,9,1,0.94620757154059021
MET022,1,1,9,2,1.4814641645348343
MET022,1,1,9,3,1.5798585425134133
MET022,1,1,9,4,1.6696005838214008
MET022,1,1,9,5,0.77593638260678999
MET022,1,1,9,6,1.3427487959725282
MET022,1,1,9,7,1.4248662843652724
MET022,1,1,9,8,0.90310574659209397
MET022,1,1,9,9,1.424584506465959
MET022,1,2,0,0,1.3479025412598735
MET022,1,2,0,1,1.1919385679397945
MET022,1,2,0,2,0.97174702608931618
MET022,1,2,0,3,1.7759254036929737
MET022,1,2,0,4,1.5545085772179681
MET022,1,2,0,5,1.838233751126364
MET022,1,2,0,6,1.7565795238757194
MET022,1,2,0,7,1.6807484483374224
MET022,1,2,0,8,1.8093367264220539
MET022,1,2,0,9,1.3401004828389669
MET022,1,2,1,0,1.6642409644519005
MET022,1,2,1,1,1.7288789241505675
MET022,1,2,1,2,1.577867386761614
MET022,1,2,1,3,1.4563399731377735
MET022,1,2,1,4,1.6853615523161214
MET022,1,2,1,5,1.7062339190417937
MET022,1,2,1,6,0.97446578912536019
MET022,1,2,1,7,1.4760981498556494
MET022,1,2,1,8,1.6652648589712042
MET022,1,2,1,9,1.4805540026208051
MET022,1,2,2,0,1.854695101264169
MET022,1,2,2,1,1.7011121822547564
MET022,1,2,2,2,1.3461445037674398
MET022,1,2,2,3,0.95336301279108315
MET022,1,2,2,4,1.2285345966424246
MET022,1,2,2,5,1.3299211700595768
MET022,1,2,2,6,0.98846525087845483
MET022,1,2,2,7,1.5828477883289489
MET022,1,2,2,8,1.6855767573122018
MET022,1,2,2,9,1.5396384549073061
MET022,1,2,3,0,1.8429483371317961
MET022,1,2,3,1,1.3503738641255614
MET022,1,2,3,2,1.0912754960855291
MET022,1,2,3,3,1.1867657110167729
MET022,1,2,3,4,1.0122287731303496
MET022,1,2,3,5,1.067234644731589
MET022,1,2,3,6,1.1992826099775358
MET022,1,2,3,7,1.6124080022596048
MET022,1,2,3,8,1.3992529467537722
MET022,1,2,3,9,1.1125035690234395
MET022,1,2,4,0,1.563381056463073
MET022,1,2,4,1,1.6235520453949006
MET022,1,2,4,2,0.90927770607921821
MET022,1,2,4,3,1.3863072606503233
MET022,1,2,4,4,1.0996158616540797
MET022,1,2,4,5,0.74750131509033702
MET022,1,2,4,6,1.2378969773117714
MET022,1,2,4,7,1.10216270803697
MET022,1,2,4,8,0.88217057257395337
MET022,1,2,4,9,1.2759699704610414
MET022,1,2,5,0,1.8110278899796803
MET022,1,2,5,1,0.9721454135201234
MET022,1,2,5,2,1.5729195817736401
MET022,1,2,5,3,1.0592342807864126
MET022,1,2,5,4,0.74081795991235022
MET022,1,2,5,5,1.2985408231920956
MET022,1,2,5,6,1.1085601446427649
MET022,1,2,5,7,0.83749106157000341
MET022,1,2,5,8,1.3923282601065341
MET022,1,2,5,9,1.6978963423881168
MET022,1,2,6,0,1.1013061045176855
MET022,1,2,6,1,1.5807195333585078
MET022,1,2,6,2,0.9580918467218954
MET022,1,2,6,3,0.87213774559658952
MET022,1,2,6,4,1.5333694770388393
MET022,1,2,6,5,1.0035485146039695
MET022,1,2,6,6,1.0167271313705546
MET022,1,2,6,7,0.87381045122336498
MET022,1,2,6,8,1.2711303604948501
MET022,1,2,6,9,1.0476249673557043
MET022,1,2,7,0,1.1304944374849517
MET022,1,2,7,1,0.91287373972583918
MET022,1,2,7,2,1.0778097554280104
MET022,1,2,7,3,1.3728944936445928
MET022,1,2,7,4,1.1017139633230044
MET022,1,2,7,5,1.5433056201894273
MET022,1,2,7,6,0.87287294510467606
MET022,1,2,7,7,1.0520972690004329
MET022,1,2,7,8,1.2850676423329781
MET022,1,2,7,9,0.74544825982427576
MET022,1,2,8,0,1.242085090390787
MET022,1,2,8,1,1.2118886125578852
MET022,1,2,8,2,1.3400232948432884
MET022,1,2,8,3,1.5608315004655455
MET022,1,2,8,4,1.4971563757238249
MET022,1,2,8,5,1.338026108560697
MET022,1,2,8,6,0.93879971291492526
MET022,1,2,8,7,1.0101965825230901
MET022,1,2,8,8,1.3607888674129371
MET022,1,2,8,9,1.5900727430538171
MET022,1,2,9,0,1.6469751221317379
MET022,1,2,9,1,1.1615350976694552
MET022,1,2,9,2,1.3628182321920268
MET022,1,2,9,3,1.4926906651725127
MET022,1,2,9,4,1.3478078474787616
MET022,1,2,9,5,1.2484686414515416
MET022,1,2,9,6,0.86733197894050662
MET022,1,2,9,7,1.7577367676338849
MET022,1,2,9,8,1.7316773031006558
MET022,1,2,9,9,1.6102811432973834
MET022,1,3,0,0,1.6263544334832671
MET022,1,3,0,1,1.7021457902010899
MET022,1,3,0,2,1.939607836786793
MET022,1,3,0,3,1.6047258563431257
MET022,1,3,0,4,1.6652723005316978
MET022,1,3,0,5,1.570205554894144
MET022,1,3,0,6,1.7350811879544989
MET022,1,3,0,7,1.8725194872881388
MET022,1,3,0,8,1.9130507177812059
MET022,1,3,0,9,1.7307364898059905
MET022,1,3,1,0,1.8102822970090444
MET022,1,3,1,1,1.4727790075427136
MET022,1,3,1,2,1.6386194010235908
MET022,1,3,1,3,1.7176866550065346
MET022,1,3,1,4,1.4215381882919638
MET022,1,3,1,5,1.8426382344903149
MET022,1,3,1,6,1.7846267267611131
MET022,1,3,1,7,1.7296994285631151
MET022,1,3,1,8,1.72944233297796
MET022,1,3,1,9,1.3530999441964977
MET022,1,3,2,0,1.7008807686464564
MET022,1,3,2,1,1.4345640239006774
MET022,1,3,2,2,1.4410022972446317
MET022,1,3,2,3,1.3394276243463927
MET022,1,3,2,4,1.4300221041473185
MET022,1,3,2,5,1.6665026049878848
MET022,1,3,2,6,1.5211672331480266
MET022,1,3,2,7,1.735787614205953
MET022,1,3,2,8,1.189166127197016
MET022,1,3,2,9,1.5540174199223211
MET022,1,3,3,0,1.7246381415703105
MET022,1,3,3,1,1.8625720834251889
MET022,1,3,3,2,1.1591490199016914
MET022,1,3,3,3,1.5236497161790279
MET022,1,3,3,4,1.1625124937434941
MET022,1,3,3,5,1.0063545089173007
MET022,1,3,3,6,1.4867198180081771
MET022,1,3,3,7,1.5497676411911792
MET022,1,3,3,8,1.6158293713445195
MET022,1,3,3,9,1.1658526718807118
MET022,1,3,4,0,1.7426096468351115
MET022,1,3,4,1,1.6564234196521077
MET022,1,3,4,2,1.6335236029565516
MET022,1,3,4,3,1.7261790716985492
MET022,1,3,4,4,1.1155440383902906
MET022,1,3,4,5,0.80063586433922751
MET022,1,3,4,6,1.3338939259976648
MET022,1,3,4,7,1.3755022840159761
MET022,1,3,4,8,0.82855878631835023
MET022,1,3,4,9,1.4473169190202917
MET022,1,3,5,0,1.6301051883789608
MET022,1,3,5,1,1.6846757391666676
MET022,1,3,5,2,1.6450441468052348
MET022,1,3,5,3,1.2432727013275091
MET022,1,3,5,4,1.3583574298994121
MET022,1,3,5,5,1.1603275901950114
MET022,1,3,5,6,1.1683645615241149
MET022,1,3,5,7,1.2868085998498855
MET022,1,3,5,8,1.326219839395786
MET022,1,3,5,9,1.1191424775957255
MET022,1,3,6,0,1.8007061928651027
MET022,1,3,6,1,1.4280342975898628
MET022,1,3,6,2,1.3445049943661445
MET022,1,3,6,3,1.5351591485706586
MET022,1,3,6,4,1.6332583691165752
MET022,1,3,6,5,1.3507298002398458
MET022,1,3,6,6,1.2956429740164419
MET022,1,3,6,7,1.3309221041482244
MET022,1,3,6,8,0.93226804266657004
MET022,1,3,6,9,0.7808310536083819
MET022,1,3,7,0,1.5007482513216617
MET022,1,3,7,1,1.2602183120317547
MET022,1,3,7,2,1.4947658489498783
MET022,1,3,7,3,1.4551187153478031
MET022,1,3,7,4,1.0531370808597675
MET022,1,3,7,5,1.0060186598165817
MET022,1,3,7,6,0.85526048495503737
MET022,1,3,7,7,1.0101554139352211
MET022,1,3,7,8,0.83305403754554697
MET022,1,3,7,9,1.101986401161827
MET022,1,3,8,0,1.3008777426114135
MET022,1,3,8,1,0.6412617832393821
MET022,1,3,8,2,1.4069809320803817
MET022,1,3,8,3,1.2294390053258919
MET022,1,3,8,4,0.86556147692418561
MET022,1,3,8,5,0.9386427819796096
MET022,1,3,8,6,1.1871700643724905
MET022,1,3,8,7,1.0227867457775439
MET022,1,3,8,8,1.4571255465096511
MET022,1,3,8,9,1.1994115903939062
MET022,1,3,9,0,1.2167911242957219
MET022,1,3,9,1,1.4183674114890663
MET022,1,3,9,2,1.7170652851937831
MET022,1,3,9,3,1.3146146727260488
MET022,1,3,9,4,1.0612244166413194
MET022,1,3,9,5,1.3402925851658032
MET022,1,3,9,6,1.073763185547046
MET022,1,3,9,7,1.2914698007741658
MET022,1,3,9,8,0.83727604822670154
MET022,1,3,9,9,1.2493472497534477
MET022,1,4,0,0,1.3554749436003171
MET022,1,4,0,1,1.652039715579658
MET022,1,4,0,2,1.8337391741759643
MET022,1,4,0,3,1.7109279321725668
MET022,1,4,0,4,1.6176886697097761
MET022,1,4,0,5,1.5325751722845935
MET022,1,4,0,6,1.667913233102462
MET022,1,4,0,7,1.6569614172278122
MET022,1,4,0,8,1.4142419273117457
MET022,1,4,0,9,1.7086116349319491
MET022,1,4,1,0,1.6355119560264648
MET022,1,4,1,1,1.4987046325212503
MET022,1,4,1,2,1.6171331969375331
MET022,1,4,1,3,1.5780276513010405
MET022,1,4,1,4,1.6114217613305739
MET022,1,4,1,5,0.89341093573829478
MET022,1,4,1,6,1.7235011206335031
MET022,1,4,1,7,1.2432908817891306
MET022,1,4,1,8,1.6922404493392034
MET022,1,4,1,9,1.2975118330383448
MET022,1,4,2,0,1.8549605724809584
MET022,1,4,2,1,1.5964800505587862
MET022,1,4,2,2,1.4562165986666058
MET022,1,4,2,3,1.5741816225383185
MET022,1,4,2,4,1.2957218446799379
MET022,1,4,2,5,1.4624495984343808
MET022,1,4,2,6,0.9632874793440992
MET022,1,4,2,7,1.3140627773807989
MET022,1,4,2,8,0.83357750578065459
MET022,1,4,2,9,1.0452785615167142
MET022,1,4,3,0,1.932564551442064
MET022,1,4,3,1,1.7060099011219323
MET022,1,4,3,2,1.1837242775473531
MET022,1,4,3,3,1.643367408636945
MET022,1,4,3,4,1.1132986454740053
MET022,1,4,3,5,1.0269696159146551
MET022,1,4,3,6,0.88611345331234015
MET022,1,4,3,7,1.3209932540690037
MET022,1,4,3,8,1.3360639231821068
MET022,1,4,3,9,1.0032051649916247
MET022,1,4,4,0,1.871448019664419
MET022,1,4,4,1,1.5920997936749173
MET022,1,4,4,2,1.4539119400204441
MET022,1,4,4,3,1.6315377779993137
MET022,1,4,4,4,1.4369725571332077
MET022,1,4,4,5,0.9394754041756026
MET022,1,4,4,6,1.003839045221014
MET022,1,4,4,7,1.4135319357160121
MET022,1,4,4,8,0.88301929138055613
MET022,1,4,4,9,1.2585153559056057
MET022,1,4,5,0,1.7426715518326541
MET022,1,4,5,1,1.5677636050187391
MET022,1,4,5,2,1.7115081424030942
MET022,1,4,5,3,1.60381463833724
MET022,1,4,5,4,0.97161087677655922
MET022,1,4,5,5,1.3197149285056844
MET022,1,4,5,6,1.2496105663116297
MET022,1,4,5,7,0.90918687745120463
MET022,1,4,5,8,1.4203548266320709
MET022,1,4,5,9,1.0179292947227914
MET022,1,4,6,0,1.5993189234163678
MET022,1,4,6,1,1.6537166852618297
MET022,1,4,6,2,1.4921169725665593
MET022,1,4,6,3,1.2958817712615549
MET022,1,4,6,4,1.2765313913678902
MET022,1,4,6,5,1.3669539956977084
MET022,1,4,6,6,0.88122469301833306
MET022,1,4,6,7,1.6351754086425521
MET022,1,4,6,8,0.88788102681550451
MET022,1,4,6,9,1.5999440113207604
MET022,1,4,7,0,1.5313343354553357
MET022,1,4,7,1,1.5253399770682201
MET022,1,4,7,2,1.6192067908982484
MET022,1,4,7,3,1.1705628249216962
MET022,1,4,7,4,1.5246886993386921
MET022,1,4,7,5,0.73773827144576443
MET022,1,4,7,6,1.702778036191632
MET022,1,4,7,7,0.93164357724024438
MET022,1,4,7,8,1.5669468864315763
MET022,1,4,7,9,1.5041222930718376
MET022,1,4,8,0,1.5828769115572237
MET022,1,4,8,1,1.5269406743951599
MET022,1,4,8,2,1.0573050031291005
MET022,1,4,8,3,0.85116127844874478
MET022,1,4,8,4,0.67786944930794091
MET022,1,4,8,5,1.6599654021293149
MET022,1,4,8,6,1.2385703346144348
MET022,1,4,8,7,0.84519899774210572
MET022,1,4,8,8,1.814835866084332
MET022,1,4,8,9,1.591111624419338
MET022,1,4,9,0,1.5430379181750176
MET022,1,4,9,1,1.3048153860317917
MET022,1,4,9,2,0.77161811661717405
MET022,1,4,9,3,1.2750417341928098
MET022,1,4,9,4,1.6003851654356582
MET022,1,4,9,5,0.75005307366696061
MET022,1,4,9,6,0.78777806536306871
MET022,1,4,9,7,1.715323698855505
MET022,1,4,9,8,1.7825879404014335
MET022,1,4,9,9,1.1981819005174277
MET023,1,1,0,0,1.9304493399763896
MET023,1,1,0,1,1.730901454598557
MET023,1,1,0,2,1.5549502100509296
MET023,1,1,0,3,1.6619293166871771
MET023,1,1,0,4,1.4003648755275333
MET023,1,1,0,5,1.615897676097779
MET023,1,1,0,6,1.5944283218452262
MET023,1,1,0,7,1.4960067601046676
MET023,1,1,0,8,1.3660509350587191
MET023,1,1,0,9,1.2873880232238564
MET023,1,1,1,0,1.7471733550885609
MET023,1,1,1,1,1.8374593767426144
MET023,1,1,1,2,1.2569752431463279
MET023,1,1,1,3,1.438634051178648
MET023,1,1,1,4,1.466134231787718
MET023,1,1,1,5,1.1792250463370353
MET023,1,1,1,6,1.4797090716215249
MET023,1,1,1,7,1.1428023677189767
MET023,1,1,1,8,1.5024293683367644
MET023,1,1,1,9,1.3117095675703938
MET023,1,1,2,0,1.5818370074728596
MET023,1,1,2,1,1.6041350789349127
MET023,1,1,2,2,1.7560218010510551
MET023,1,1,2,3,1.3709648721661769
MET023,1,1,2,4,1.3460275869419027
MET023,1,1,2,5,1.3807838355227302
MET023,1,1,2,6,1.3959638947644506
MET023,1,1,2,7,1.3912588072503311
MET023,1,1,2,8,1.3828224308411969
MET023,1,1,2,9,1.4191794089527645
MET023,1,1,3,0,1.6551573479493502
MET023,1,1,3,1,1.604636528948268
MET023,1,1,3,2,1.4653569222374161
MET023,1,1,3,3,1.3580999950659551
MET023,1,1,3,4,1.2601277945200551
MET023,1,1,3,5,1.1229407908707787
MET023,1,1,3,6,1.3978461349556843
MET023,1,1,3,7,1.1885378530817676
MET023,1,1,3,8,1.2489648518776642
MET023,1,1,3,9,1.1533579822932662
MET023,1,1,4,0,1.642263585249085
MET023,1,1,4,1,1.3646479586605242
MET023,1,1,4,2,1.5347484443277928
MET023,1,1,4,3,1.3688942265003019
MET023,1,1,4,4,1.2496027590731209
MET023,1,1,4,5,1.031771904596769
MET023,1,1,4,6,1.0090723291755783
MET023,1,1,4,7,1.2973837365481511
MET023,1,1,4,8,1.4104808600359824
MET023,1,1,4,9,1.2946437963494348
MET023,1,1,5,0,1.5123126740463315
MET023,1,1,5,1,1.5952810496035448
MET023,1,1,5,2,1.3793225627908063
MET023,1,1,5,3,1.3782762460256539
MET023,1,1,5,4,1.4398242076479224
MET023,1,1,5,5,1.1941257676459225
MET023,1,1,5,6,1.1488607277918648
MET023,1,1,5,7,1.0311900883387517
MET023,1,1,5,8,1.2478262760919767
MET023,1,1,5,9,1.1984621904974191
MET023,1,1,6,0,1.4104345164533785
MET023,1,1,6,1,1.3602439142565066
MET023,1,1,6,2,1.5731096974333301
MET023,1,1,6,3,1.3490223858357011
MET023,1,1,6,4,1.4320717247523591
MET023,1,1,6,5,1.413702204826444
MET023,1,1,6,6,1.1922246275691866
MET023,1,1,6,7,1.1647203934129655
MET023,1,1,6,8,1.0940391374486322
MET023,1,1,6,9,1.1582557824250668
MET023,1,1,7,0,1.5492990941813212
MET023,1,1,7,1,1.5250345247635912
MET023,1,1,7,2,1.6212028086081951
MET023,1,1,7,3,1.4786020925723111
MET023,1,1,7,4,1.0672869869755146
MET023,1,1,7,5,1.0719943448631586
MET023,1,1,7,6,1.1463075308120081
MET023,1,1,7,7,1.1381524745001812
MET023,1,1,7,8,1.3615743854108149
MET023,1,1,7,9,1.3456444917840595
MET023,1,1,8,0,1.6490276083982729
MET023,1,1,8,1,1.2969209103631147
MET023,1,1,8,2,1.4157007965940074
MET023,1,1,8,3,1.1487484968936601
MET023,1,1,8,4,1.3320406018380282
MET023,1,1,8,5,1.047664469835472
MET023,1,1,8,6,1.290199362943913
MET023,1,1,8,7,1.1330381513001149
MET023,1,1,8,8,1.2009235320679621
MET023,1,1,8,9,1.0878105352988878
MET023,1,1,9,0,1.550126045429463
MET023,1,1,9,1,1.6008988783231908
MET023,1,1,9,2,1.4795067695528907
MET023,1,1,9,3,1.3381259380635664
MET023,1,1,9,4,1.1783445239567409
MET023,1,1,9,5,1.1965046086713862
MET023,1,1,9,6,1.1561568599719434
MET023,1,1,9,7,1.2597704582573592
MET023,1,1,9,8,1.0921237765813301
MET023,1,1,9,9,1.3632980074064849
MET023,1,2,0,0,1.9071256923889559
MET023,1,2,0,1,1.7948813951021301
MET023,1,2,0,2,1.476466072523176
MET023,1,2,0,3,1.5806514978075237
MET023,1,2,0,4,1.6095141125294952
MET023,1,2,0,5,1.5763872412621902
MET023,1,2,0,6,1.4641316525623498
MET023,1,2,0,7,1.4920324207494624
MET023,1,2,0,8,1.3478844191527961
MET023,1,2,0,9,1.3576276773170228
MET023,1,2,1,0,1.6627935470550836
MET023,1,2,1,1,1.9977035355874904
MET023,1,2,1,2,1.5493807702703009
MET023,1,2,1,3,1.5445672192695594
MET023,1,2,1,4,1.5513079612022569
MET023,1,2,1,5,1.405325383231971
MET023,1,2,1,6,1.3271798184583965
MET023,1,2,1,7,1.4066330927556945
MET023,1,2,1,8,1.4347204447681789
MET023,1,2,1,9,1.3433981371335293
MET023,1,2,2,0,1.679431241127904
MET023,1,2,2,1,1.6319304491358542
MET023,1,2,2,2,1.4381894679932146
MET023,1,2,2,3,1.2155411767261941
MET023,1,2,2,4,1.3983336293116295
MET023,1,2,2,5,1.2766357130427204
MET023,1,2,2,6,1.166358064823537
MET023,1,2,2,7,1.2489110805130166
MET023,1,2,2,8,1.1939807908105893
MET023,1,2,2,9,1.3641827316714303
MET023,1,2,3,0,1.6823581129171208
MET023,1,2,3,1,1.685240492352519
MET023,1,2,3,2,1.2259532395634771
MET023,1,2,3,3,1.5061005822374918
MET023,1,2,3,4,1.0809153566348562
MET023,1,2,3,5,0.91274183818158383
MET023,1,2,3,6,1.1174193524712239
MET023,1,2,3,7,1.0740876963979344
MET023,1,2,3,8,1.1830212400911571
MET023,1,2,3,9,1.1091401992128396
MET023,1,2,4,0,1.653807773486565
MET023,1,2,4,1,1.6011412045490467
MET023,1,2,4,2,1.319485492095773
MET023,1,2,4,3,1.3151616131303696
MET023,1,2,4,4,1.2224438371793895
MET023,1,2,4,5,1.1579221513169786
MET023,1,2,4,6,0.79167765911782728
MET023,1,2,4,7,1.3035566315305993
MET023,1,2,4,8,1.2877446357331044
MET023,1,2,4,9,1.3448202869907828
MET023,1,2,5,0,1.4829772643789163
MET023,1,2,5,1,1.3141158245349422
MET023,1,2,5,2,1.3160509487341661
MET023,1,2,5,3,1.2120872480492442
MET023,1,2,5,4,1.1273483425521065
MET023,1,2,5,5,1.0711253957408871
MET023,1,2,5,6,0.90601536447838238
MET023,1,2,5,7,1.0576712456705657
MET023,1,2,5,8,1.1323104325879243
MET023,1,2,5,9,1.309825390047993
MET023,1,2,6,0,1.4507077859503923
MET023,1,2,6,1,1.3102307935472748
MET023,1,2,6,2,1.5324267733025083
MET023,1,2,6,3,1.4208874798550151
MET023,1,2,6,4,1.2369104876991086
MET023,1,2,6,5,1.2295560129839862
MET023,1,2,6,6,1.2341765284016166
MET023,1,2,6,7,1.1564625563580939
MET023,1,2,6,8,1.1504118197323827
MET023,1,2,6,9,1.1971417933461603
MET023,1,2,7,0,1.4421943562120689
MET023,1,2,7,1,1.385215728420242
MET023,1,2,7,2,1.257617993568978
MET023,1,2,7,3,1.2547741093709459
MET023,1,2,7,4,1.197610235215786
MET023,1,2,7,5,1.2956595111673193
MET023,1,2,7,6,1.171363551830831
MET023,1,2,7,7,1.1689853175224123
MET023,1,2,7,8,1.1913076613552478
MET023,1,2,7,9,1.2600373746245128
MET023,1,2,8,0,1.3949787134269169
MET023,1,2,8,1,1.5947134099902169
MET023,1,2,8,2,1.5133740342871445
MET023,1,2,8,3,1.3765445335733135
MET023,1,2,8,4,1.39467656569825
MET023,1,2,8,5,1.2997526494841889
MET023,1,2,8,6,1.2355197636206094
MET023,1,2,8,7,1.1136211460087848
MET023,1,2,8,8,1.2467477136800371
MET023,1,2,8,9,1.0600858806114382
MET023,1,2,9,0,1.5261061137797534
MET023,1,2,9,1,1.6199139683596819
MET023,1,2,9,2,1.4945400272742675
MET023,1,2,9,3,1.4920628316856257
MET023,1,2,9,4,1.3347010634675931
MET023,1,2,9,5,1.2258514773299871
MET023,1,2,9,6,1.1980918784543442
MET023,1,2,9,7,1.073779691518258
MET023,1,2,9,8,1.1475988193300035
MET023,1,2,9,9,1.2579138702865151
MET023,1,3,0,0,1.79541364734167
MET023,1,3,0,1,1.6566874534686675
MET023,1,3,0,2,1.5453997407950566
MET023,1,3,0,3,1.6880761505327098
MET023,1,3,0,4,1.6772646113147252
MET023,1,3,0,5,1.6277850437593258
MET023,1,3,0,6,1.4095752729959701
MET023,1,3,0,7,1.3176809366494642
MET023,1,3,0,8,1.4692152552915705
MET023,1,3,0,9,1.067624747012853
MET023,1,3,1,0,1.5347539155840388
MET023,1,3,1,1,1.7341566240698081
MET023,1,3,1,2,1.4709760868939588
MET023,1,3,1,3,1.5140343319088172
MET023,1,3,1,4,1.3634679539938366
MET023,1,3,1,5,1.1803863099813721
MET023,1,3,1,6,1.3979742104163382
MET023,1,3,1,7,1.3680098454820544
MET023,1,3,1,8,1.1612901874675481
MET023,1,3,1,9,1.4346438084831434
MET023,1,3,2,0,1.6215870412823501
MET023,1,3,2,1,1.4474596168894445
MET023,1,3,2,2,1.4853451986663495
MET023,1,3,2,3,1.1437996045144798
MET023,1,3,2,4,1.3923736001348397
MET023,1,3,2,5,1.222841834823486
MET023,1,3,2,6,1.2803346429006168
MET023,1,3,2,7,1.3490285263168651
MET023,1,3,2,8,1.088557991593893
MET023,1,3,2,9,1.360866443786928
